   100,0.074000
   200,0.241000
   300,0.279000
   400,0.213000
   500,0.428000
   600,0.397000
   700,0.496000
   800,1.469000
   900,0.430000
  1000,0.982000
  1100,0.517000
  1200,0.563000
  1300,0.915000
  1400,0.669000
  1500,0.711000
  1600,0.966000
  1700,0.816000
  1800,1.402000
  1900,0.882000
  2000,1.510000
  2100,1.338000
  2200,1.017000
  2300,1.057000
  2400,1.113000
  2500,1.603000
  2600,1.197000
  2700,1.396000
  2800,1.725000
  2900,2.284000
  3000,3.177000
  3100,3.987000
  3200,2.463000
  3300,1.514000
  3400,2.218000
  3500,2.402000
  3600,1.672000
  3700,2.378000
  3800,3.141000
  3900,2.735000
  4000,1.808000
  4100,2.237000
  4200,3.392000
  4300,2.057000
  4400,2.033000
  4500,2.909000
  4600,2.113000
  4700,2.487000
  4800,2.184000
  4900,2.214000
  5000,2.519000
  5100,8.415000
  5200,4.592000
  5300,2.452000
  5400,5.017000
  5500,3.004000
  5600,2.610000
  5700,2.970000
  5800,2.991000
  5900,2.734000
  6000,2.780000
  6100,3.881000
  6200,2.815000
  6300,3.513000
  6400,4.192000
  6500,2.995000
  6600,3.401000
  6700,3.664000
  6800,4.223000
  6900,3.143000
  7000,3.442000
  7100,3.261000
  7200,6.659000
  7300,8.316000
  7400,3.498000
  7500,4.406000
  7600,5.346000
  7700,3.448000
  7800,11.014000
  7900,6.563000
  8000,3.791000
  8100,3.701000
  8200,3.672000
  8300,3.783000
  8400,3.800000
  8500,3.851000
  8600,3.878000
  8700,4.355000
  8800,9.669000
  8900,7.148000
  9000,8.892000
  9100,5.019000
  9200,4.146000
  9300,4.346000
  9400,4.248000
  9500,4.322000
  9600,5.339000
  9700,7.017000
  9800,7.693000
  9900,4.711000
 10000,5.705000
 10100,4.542000
 10200,5.124000
 10300,11.032000
 10400,6.374000
 10500,11.540000
 10600,6.572000
 10700,7.557000
 10800,7.539000
 10900,7.589000
 11000,5.972000
 11100,5.975000
 11200,7.166000
 11300,7.188000
 11400,5.415000
 11500,5.273000
 11600,5.250000
 11700,8.909000
 11800,5.314000
 11900,5.538000
 12000,5.425000
 12100,7.507000
 12200,6.143000
 12300,7.686000
 12400,5.681000
 12500,8.586000
 12600,6.784000
 12700,5.890000
 12800,6.298000
 12900,5.959000
 13000,10.053000
 13100,9.830000
 13200,11.929000
 13300,6.112000
 13400,10.353000
 13500,6.139000
 13600,6.210000
 13700,6.361000
 13800,6.626000
 13900,16.680000
 14000,8.026000
 14100,6.685000
 14200,8.498000
 14300,12.986000
 14400,10.440000
 14500,6.580000
 14600,6.728000
 14700,7.539000
 14800,11.888000
 14900,13.571000
 15000,16.239000
 15100,6.909000
 15200,12.059000
 15300,12.932000
 15400,8.428000
 15500,13.642000
 15600,12.797000
 15700,7.347000
 15800,7.495000
 15900,13.219000
 16000,7.606000
 16100,12.697000
 16200,8.950000
 16300,9.671000
 16400,15.505000
 16500,7.555000
 16600,9.339000
 16700,14.014000
 16800,12.276000
 16900,11.542000
 17000,10.887000
 17100,12.610000
 17200,7.847000
 17300,7.984000
 17400,8.060000
 17500,8.505000
 17600,9.148000
 17700,8.120000
 17800,11.196000
 17900,11.428000
 18000,8.279000
 18100,8.236000
 18200,14.135000
 18300,14.304000
 18400,9.614000
 18500,15.175000
 18600,8.467000
 18700,8.840000
 18800,10.509000
 18900,14.639000
 19000,9.119000
 19100,15.821000
 19200,10.132000
 19300,14.643000
 19400,14.412000
 19500,9.039000
 19600,9.377000
 19700,13.341000
 19800,15.232000
 19900,9.344000
 20000,13.828000
 20100,9.258000
 20200,9.684000
 20300,11.220000
 20400,14.956000
 20500,12.693000
 20600,12.495000
 20700,10.551000
 20800,9.982000
 20900,10.884000
 21000,14.378000
 21100,16.790001
 21200,17.749001
 21300,14.886000
 21400,10.011000
 21500,10.164000
 21600,9.866000
 21700,14.548000
 21800,15.549000
 21900,10.474000
 22000,10.640000
 22100,16.420000
 22200,10.121000
 22300,10.519000
 22400,15.271000
 22500,11.036000
 22600,12.901000
 22700,11.730000
 22800,15.426000
 22900,10.720000
 23000,10.690000
 23100,11.561000
 23200,12.422000
 23300,10.824000
 23400,16.743000
 23500,18.733000
 23600,12.320000
 23700,21.743000
 23800,12.468000
 23900,11.416000
 24000,12.108000
 24100,11.815000
 24200,12.715000
 24300,16.850000
 24400,11.756000
 24500,15.824000
 24600,13.438000
 24700,12.607000
 24800,11.524000
 24900,13.382000
 25000,16.308001
 25100,15.428000
 25200,11.578000
 25300,12.436000
 25400,11.792000
 25500,17.180000
 25600,18.979000
 25700,17.750999
 25800,17.450001
 25900,12.075000
 26000,18.611000
 26100,18.583000
 26200,21.187000
 26300,17.399000
 26400,12.960000
 26500,15.277000
 26600,14.759000
 26700,12.316000
 26800,12.399000
 26900,16.374001
 27000,12.744000
 27100,12.355000
 27200,17.687000
 27300,20.843000
 27400,20.613001
 27500,12.581000
 27600,22.702000
 27700,15.203000
 27800,14.596000
 27900,12.774000
 28000,15.174000
 28100,14.690000
 28200,12.925000
 28300,13.072000
 28400,15.160000
 28500,20.566999
 28600,21.915001
 28700,17.627001
 28800,16.031000
 28900,13.351000
 29000,13.321000
 29100,14.148000
 29200,16.975000
 29300,17.612000
 29400,20.332001
 29500,13.839000
 29600,15.476000
 29700,16.197001
 29800,13.826000
 29900,13.548000
 30000,13.832000
