 11600,398.643005
 11700,412.257996
 11800,416.944000
 11900,419.386993
 12000,427.444000
 12100,433.438995
 12200,449.261993
 12300,451.368988
 12400,460.925995
 12500,464.023010
 12600,468.946991
 12700,489.976013
 12800,498.557007
 12900,499.670013
 13000,496.135986
 13100,518.211975
 13200,513.122986
 13300,537.604980
 13400,527.119019
 13500,557.117981
 13600,547.448975
 13700,570.051025
 13800,558.736023
 13900,577.229980
 14000,574.619019
 14100,589.395996
 14200,595.166016
 14300,616.515991
 14400,606.672974
 14500,622.007996
 14600,631.989990
 14700,638.325012
 14800,633.046021
 14900,671.546021
 15000,666.622986
 15100,670.463989
 15200,685.419983
 15300,697.174011
 15400,696.088013
 15500,713.085022
 15600,741.796997
 15700,732.958008
 15800,754.330994
 15900,747.034973
 16000,762.580017
 16100,770.068970
 16200,784.997986
 16300,782.716980
 16400,804.695984
 16500,806.109985
 16600,823.120972
 16700,825.392029
 16800,846.422974
 16900,848.143005
 17000,865.573975
 17100,857.265991
 17200,864.580994
 17300,883.070007
 17400,902.953003
 17500,898.414978
 17600,931.747009
 17700,941.375977
 17800,944.528015
 17900,952.849976
 18000,974.185974
 18100,974.320984
 18200,1004.179993
 18300,1023.452026
 18400,1017.916992
 18500,1031.876953
 18600,1037.675049
 18700,1061.985962
 18800,1105.755981
 18900,1100.812988
 19000,1088.911011
 19100,1114.357056
 19200,1151.448975
 19300,1131.635010
 19400,1129.021973
 19500,1199.848999
 19600,1169.600952
 19700,1179.885986
 19800,1198.238037
 19900,1201.086060
 20000,1221.667969
 20100,1267.744995
 20200,1272.996948
 20300,1264.072021
 20400,1263.421021
 20500,1264.017944
 20600,1273.500000
 20700,1368.472046
 20800,1365.703003
 20900,1399.982056
 21000,1357.963013
 21100,1370.663940
 21200,1347.595947
 21300,1386.525024
 21400,1387.334961
 21500,1385.656006
 21600,1389.069946
 21700,1411.374023
 21800,1444.142944
 21900,1451.295044
 22000,1450.090942
 22100,1448.487061
 22200,1478.916992
 22300,1483.296021
 22400,1520.082031
 22500,1511.254028
 22600,1536.953979
 22700,1550.588989
 22800,1554.848999
 22900,1558.135986
 23000,1570.479980
 23100,1600.582031
 23200,1596.203979
 23300,1645.076050
 23400,1650.313965
 23500,1633.615967
 23600,1668.204956
 23700,1739.114990
 23800,1740.587036
 23900,1774.290039
 24000,1862.473022
 24100,1820.017944
 24200,1866.947998
 24300,1829.687012
 24400,1822.728027
 24500,1840.141968
 24600,1870.767944
 24700,1871.276001
 24800,1921.399048
 24900,1882.199951
 25000,1968.495972
 25100,1972.525024
 25200,2008.624023
 25300,1991.110962
 25400,2047.750000
 25500,2052.575928
 25600,1999.927002
 25700,1990.162964
 25800,1980.875977
 25900,2008.390015
 26000,2020.582031
 26100,2046.593018
 26200,2037.526978
 26300,2058.146973
 26400,2083.599121
 26500,2115.281006
 26600,2108.895996
 26700,2129.274902
 26800,2144.135986
 26900,2153.257080
 27000,2168.815918
 27100,2205.506104
 27200,2249.604004
 27300,2200.777100
 27400,2243.874023
 27500,2259.930908
 27600,2292.173096
 27700,2323.758057
 27800,2302.606934
 27900,2334.792969
 28000,2325.795898
 28100,2349.966064
 28200,2345.554932
 28300,2397.061035
 28400,2381.157959
 28500,2423.121094
 28600,2439.032959
 28700,2471.729004
 28800,2486.303955
 28900,2473.208008
 29000,2490.940918
 29100,2517.507080
 29200,2536.763916
 29300,2554.394043
 29400,2548.561035
 29500,2587.993896
 29600,2616.813965
 29700,2628.906982
 29800,2667.364990
 29900,2669.685059
 30000,2666.368896
